"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 08 11:34:57 UTC 2026","Wed Apr 08 11:34:57 UTC 2026","30","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testPageTitleCorrect","testPageTitleCorrect","Verify page title is correct"
"passed","Wed Apr 08 11:34:43 UTC 2026","Wed Apr 08 11:34:43 UTC 2026","835","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testSQLInjectionInUsername","testSQLInjectionInUsername","Verify SQL injection in username field"
"passed","Wed Apr 08 11:33:33 UTC 2026","Wed Apr 08 11:33:33 UTC 2026","890","UI Test Automation Suite","Login Tests","com.saucedemo.tests.LoginPageTest","com.saucedemo.tests.LoginPageTest","testLockedOutUser","testLockedOutUser","Verify locked out user cannot login"
"passed","Wed Apr 08 11:34:09 UTC 2026","Wed Apr 08 11:34:09 UTC 2026","98","UI Test Automation Suite","Navigation Tests","com.saucedemo.tests.NavigationTest","com.saucedemo.tests.NavigationTest","testHamburgerMenuOpens","testHamburgerMenuOpens","Verify hamburger menu opens"
"passed","Wed Apr 08 11:34:41 UTC 2026","Wed Apr 08 11:34:42 UTC 2026","545","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testDirectCartAccessWithoutLogin","testDirectCartAccessWithoutLogin","Verify direct URL access to cart page without login redirects to login"
"passed","Wed Apr 08 11:34:59 UTC 2026","Wed Apr 08 11:34:59 UTC 2026","25","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testFooterTextDisplayed","testFooterTextDisplayed","Verify footer text is displayed"
"passed","Wed Apr 08 11:34:38 UTC 2026","Wed Apr 08 11:34:38 UTC 2026","127","UI Test Automation Suite","Navigation Tests","com.saucedemo.tests.NavigationTest","com.saucedemo.tests.NavigationTest","testShoppingCartIconClickable","testShoppingCartIconClickable","Verify shopping cart icon is clickable"
"passed","Wed Apr 08 11:33:49 UTC 2026","Wed Apr 08 11:33:49 UTC 2026","77","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductDetailsPageTest","com.saucedemo.tests.ProductDetailsPageTest","testAddProductToCartFromDetails","testAddProductToCartFromDetails","Verify adding product to cart from details page"
"passed","Wed Apr 08 11:33:52 UTC 2026","Wed Apr 08 11:33:52 UTC 2026","124","UI Test Automation Suite","Cart Tests","com.saucedemo.tests.CartPageTest","com.saucedemo.tests.CartPageTest","testCartPageIsDisplayed","testCartPageIsDisplayed","Verify cart page is displayed"
"passed","Wed Apr 08 11:33:29 UTC 2026","Wed Apr 08 11:33:30 UTC 2026","955","UI Test Automation Suite","Login Tests","com.saucedemo.tests.LoginPageTest","com.saucedemo.tests.LoginPageTest","testSuccessfulLogin","testSuccessfulLogin","Verify successful login with valid credentials"
"passed","Wed Apr 08 11:35:02 UTC 2026","Wed Apr 08 11:35:02 UTC 2026","102","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testProductImageClickable","testProductImageClickable","Verify product image is clickable"
"failed","Wed Apr 08 11:33:50 UTC 2026","Wed Apr 08 11:33:51 UTC 2026","100","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductDetailsPageTest","com.saucedemo.tests.ProductDetailsPageTest","testBackButtonNavigatesToProducts","testBackButtonNavigatesToProducts","Verify back button navigates to products page"
"passed","Wed Apr 08 11:35:01 UTC 2026","Wed Apr 08 11:35:01 UTC 2026","110","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testAddToCartButtonChangesToRemove","testAddToCartButtonChangesToRemove","Verify add to cart button changes to remove after click"
"passed","Wed Apr 08 11:33:16 UTC 2026","Wed Apr 08 11:33:17 UTC 2026","1031","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.ErrorUserTest","com.saucedemo.tests.user.ErrorUserTest","testErrorUserAddToCart","testErrorUserAddToCart","Verify error user can add products to cart"
"passed","Wed Apr 08 11:34:25 UTC 2026","Wed Apr 08 11:34:25 UTC 2026","357","UI Test Automation Suite","Navigation Tests","com.saucedemo.tests.NavigationTest","com.saucedemo.tests.NavigationTest","testResetAppStateMenuLink","testResetAppStateMenuLink","Verify reset app state menu link exists"
"passed","Wed Apr 08 11:34:50 UTC 2026","Wed Apr 08 11:34:50 UTC 2026","828","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testCaseSensitivityInPassword","testCaseSensitivityInPassword","Verify case sensitivity in password"
"passed","Wed Apr 08 11:34:58 UTC 2026","Wed Apr 08 11:34:58 UTC 2026","27","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testAppLogoDisplayed","testAppLogoDisplayed","Verify app logo is displayed"
"failed","Wed Apr 08 11:33:57 UTC 2026","Wed Apr 08 11:34:08 UTC 2026","10486","UI Test Automation Suite","Cart Tests","com.saucedemo.tests.CartPageTest","com.saucedemo.tests.CartPageTest","testCheckoutButton","testCheckoutButton","Verify checkout button navigates to checkout page"
"passed","Wed Apr 08 11:34:45 UTC 2026","Wed Apr 08 11:34:47 UTC 2026","1600","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testVeryLongUsername","testVeryLongUsername","Verify very long username"
"passed","Wed Apr 08 11:34:52 UTC 2026","Wed Apr 08 11:34:52 UTC 2026","16","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testAllProductNamesDisplayed","testAllProductNamesDisplayed","Verify all product names are displayed"
"passed","Wed Apr 08 11:35:03 UTC 2026","Wed Apr 08 11:35:03 UTC 2026","105","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testProductNameClickable","testProductNameClickable","Verify product name is clickable"
"passed","Wed Apr 08 11:33:47 UTC 2026","Wed Apr 08 11:33:47 UTC 2026","36","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductDetailsPageTest","com.saucedemo.tests.ProductDetailsPageTest","testProductDescriptionIsDisplayed","testProductDescriptionIsDisplayed","Verify product description is displayed"
"failed","Wed Apr 08 11:33:54 UTC 2026","Wed Apr 08 11:33:54 UTC 2026","173","UI Test Automation Suite","Cart Tests","com.saucedemo.tests.CartPageTest","com.saucedemo.tests.CartPageTest","testCartDisplaysAddedProduct","testCartDisplaysAddedProduct","Verify cart displays added product"
