"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Apr 05 01:56:02 UTC 2026","Sun Apr 05 01:56:02 UTC 2026","285","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testRemoveFromCartFromProductDetails","testRemoveFromCartFromProductDetails","Verify remove from cart from product details page"
"passed","Sun Apr 05 01:55:53 UTC 2026","Sun Apr 05 01:55:54 UTC 2026","357","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testRemoveAllProductsFromCart","testRemoveAllProductsFromCart","Verify removing all products from cart"
"passed","Sun Apr 05 01:52:32 UTC 2026","Sun Apr 05 01:52:32 UTC 2026","253","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CartPageTest","com.saucedemo.tests.CartPageTest","testCheckoutButton","testCheckoutButton","Verify checkout button navigates to checkout page"
"passed","Sun Apr 05 01:52:17 UTC 2026","Sun Apr 05 01:52:17 UTC 2026","25","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductsPageTest","com.saucedemo.tests.ProductsPageTest","testCartIsEmptyInitially","testCartIsEmptyInitially","Verify cart is empty initially"
"passed","Sun Apr 05 01:52:23 UTC 2026","Sun Apr 05 01:52:23 UTC 2026","82","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductDetailsPageTest","com.saucedemo.tests.ProductDetailsPageTest","testAddProductToCartFromDetails","testAddProductToCartFromDetails","Verify adding product to cart from details page"
"passed","Sun Apr 05 01:54:30 UTC 2026","Sun Apr 05 01:54:30 UTC 2026","102","UI Test Automation Suite","Navigation Tests","com.saucedemo.tests.NavigationTest","com.saucedemo.tests.NavigationTest","testHamburgerMenuOpens","testHamburgerMenuOpens","Verify hamburger menu opens"
"passed","Sun Apr 05 01:55:02 UTC 2026","Sun Apr 05 01:55:02 UTC 2026","29","UI Test Automation Suite","Navigation Tests","com.saucedemo.tests.NavigationTest","com.saucedemo.tests.NavigationTest","testLinkedInLinkExists","testLinkedInLinkExists","Verify LinkedIn link exists in footer"
"passed","Sun Apr 05 01:55:17 UTC 2026","Sun Apr 05 01:55:17 UTC 2026","22","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testAllProductDescriptionsDisplayed","testAllProductDescriptionsDisplayed","Verify all product descriptions are displayed"
"failed","Sun Apr 05 01:52:58 UTC 2026","Sun Apr 05 01:53:08 UTC 2026","10220","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CheckoutPageTest","com.saucedemo.tests.CheckoutPageTest","testCheckoutWithEmptyPostalCode","testCheckoutWithEmptyPostalCode","Verify checkout fails with empty postal code"
"failed","Sun Apr 05 01:50:40 UTC 2026","Sun Apr 05 01:50:52 UTC 2026","11634","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.StandardUserTest","com.saucedemo.tests.user.StandardUserTest","testStandardUserCheckout","testStandardUserCheckout","Verify standard user can complete checkout"
"failed","Sun Apr 05 01:52:46 UTC 2026","Sun Apr 05 01:52:57 UTC 2026","10211","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CheckoutPageTest","com.saucedemo.tests.CheckoutPageTest","testCheckoutWithEmptyLastName","testCheckoutWithEmptyLastName","Verify checkout fails with empty last name"
"passed","Sun Apr 05 01:55:57 UTC 2026","Sun Apr 05 01:55:57 UTC 2026","208","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testContinueShoppingFromCart","testContinueShoppingFromCart","Verify continue shopping from cart returns to products"
"failed","Sun Apr 05 01:53:10 UTC 2026","Sun Apr 05 01:53:20 UTC 2026","10202","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CheckoutPageTest","com.saucedemo.tests.CheckoutPageTest","testCancelCheckout","testCancelCheckout","Verify cancel button returns to cart"
"passed","Sun Apr 05 01:55:05 UTC 2026","Sun Apr 05 01:55:06 UTC 2026","980","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testSQLInjectionInUsername","testSQLInjectionInUsername","Verify SQL injection in username field"
"passed","Sun Apr 05 01:55:12 UTC 2026","Sun Apr 05 01:55:13 UTC 2026","902","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testCaseSensitivityInUsername","testCaseSensitivityInUsername","Verify case sensitivity in username"
"passed","Sun Apr 05 01:55:16 UTC 2026","Sun Apr 05 01:55:16 UTC 2026","20","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testAllProductNamesDisplayed","testAllProductNamesDisplayed","Verify all product names are displayed"
"passed","Sun Apr 05 01:50:53 UTC 2026","Sun Apr 05 01:50:54 UTC 2026","1032","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.ProblemUserTest","com.saucedemo.tests.user.ProblemUserTest","testProblemUserLogin","testProblemUserLogin","Verify problem user can login"
"passed","Sun Apr 05 01:52:25 UTC 2026","Sun Apr 05 01:52:25 UTC 2026","123","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CartPageTest","com.saucedemo.tests.CartPageTest","testCartPageIsDisplayed","testCartPageIsDisplayed","Verify cart page is displayed"
"passed","Sun Apr 05 01:52:20 UTC 2026","Sun Apr 05 01:52:20 UTC 2026","38","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductDetailsPageTest","com.saucedemo.tests.ProductDetailsPageTest","testProductDescriptionIsDisplayed","testProductDescriptionIsDisplayed","Verify product description is displayed"
"passed","Sun Apr 05 01:50:39 UTC 2026","Sun Apr 05 01:50:40 UTC 2026","1231","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.StandardUserTest","com.saucedemo.tests.user.StandardUserTest","testStandardUserAddToCart","testStandardUserAddToCart","Verify standard user can add products to cart"
"passed","Sun Apr 05 01:55:24 UTC 2026","Sun Apr 05 01:55:24 UTC 2026","115","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testShoppingCartBadgeUpdates","testShoppingCartBadgeUpdates","Verify shopping cart badge updates correctly"
"passed","Sun Apr 05 01:52:24 UTC 2026","Sun Apr 05 01:52:24 UTC 2026","123","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductDetailsPageTest","com.saucedemo.tests.ProductDetailsPageTest","testBackButtonNavigatesToProducts","testBackButtonNavigatesToProducts","Verify back button navigates to products page"
"passed","Sun Apr 05 01:52:19 UTC 2026","Sun Apr 05 01:52:19 UTC 2026","37","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductDetailsPageTest","com.saucedemo.tests.ProductDetailsPageTest","testProductPriceIsDisplayed","testProductPriceIsDisplayed","Verify product price is displayed"
"passed","Sun Apr 05 01:55:56 UTC 2026","Sun Apr 05 01:55:56 UTC 2026","217","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testCartPersistsAcrossNavigation","testCartPersistsAcrossNavigation","Verify cart persists across page navigation"
"passed","Sun Apr 05 01:55:58 UTC 2026","Sun Apr 05 01:55:58 UTC 2026","94","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testEmptyCartCheckout","testEmptyCartCheckout","Verify empty cart checkout attempt"
"passed","Sun Apr 05 01:55:25 UTC 2026","Sun Apr 05 01:55:25 UTC 2026","112","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testAddToCartButtonChangesToRemove","testAddToCartButtonChangesToRemove","Verify add to cart button changes to remove after click"
"passed","Sun Apr 05 01:55:06 UTC 2026","Sun Apr 05 01:55:07 UTC 2026","1000","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testXSSInUsername","testXSSInUsername","Verify XSS in username field"
"passed","Sun Apr 05 01:52:16 UTC 2026","Sun Apr 05 01:52:16 UTC 2026","152","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductsPageTest","com.saucedemo.tests.ProductsPageTest","testClickProductNavigatesToDetails","testClickProductNavigatesToDetails","Verify clicking on product navigates to details page"
"failed","Sun Apr 05 01:52:29 UTC 2026","Sun Apr 05 01:52:29 UTC 2026","263","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CartPageTest","com.saucedemo.tests.CartPageTest","testRemoveProductFromCart","testRemoveProductFromCart","Verify removing product from cart"
"passed","Sun Apr 05 01:51:36 UTC 2026","Sun Apr 05 01:51:37 UTC 2026","1042","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.ErrorUserTest","com.saucedemo.tests.user.ErrorUserTest","testErrorUserLogin","testErrorUserLogin","Verify error user can login"
"passed","Sun Apr 05 01:50:54 UTC 2026","Sun Apr 05 01:50:55 UTC 2026","1115","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.ProblemUserTest","com.saucedemo.tests.user.ProblemUserTest","testProblemUserAddToCart","testProblemUserAddToCart","Verify problem user can add products to cart despite UI issues"
"failed","Sun Apr 05 01:53:55 UTC 2026","Sun Apr 05 01:54:06 UTC 2026","10337","UI Test Automation Suite","Sorting Tests","com.saucedemo.tests.SortingTest","com.saucedemo.tests.SortingTest","testSortProductsPriceLowToHigh","testSortProductsPriceLowToHigh","Verify products can be sorted by price low to high"
"passed","Sun Apr 05 01:51:37 UTC 2026","Sun Apr 05 01:51:39 UTC 2026","1188","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.ErrorUserTest","com.saucedemo.tests.user.ErrorUserTest","testErrorUserAddToCart","testErrorUserAddToCart","Verify error user can add products to cart"
"passed","Sun Apr 05 01:55:13 UTC 2026","Sun Apr 05 01:55:13 UTC 2026","890","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testCaseSensitivityInPassword","testCaseSensitivityInPassword","Verify case sensitivity in password"
"passed","Sun Apr 05 01:52:28 UTC 2026","Sun Apr 05 01:52:28 UTC 2026","174","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CartPageTest","com.saucedemo.tests.CartPageTest","testCartDisplaysAddedProduct","testCartDisplaysAddedProduct","Verify cart displays added product"
"passed","Sun Apr 05 01:50:52 UTC 2026","Sun Apr 05 01:50:53 UTC 2026","1065","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.LockedOutUserTest","com.saucedemo.tests.user.LockedOutUserTest","testLockedOutUserCannotLogin","testLockedOutUserCannotLogin","Verify locked out user cannot login"
"failed","Sun Apr 05 01:54:34 UTC 2026","Sun Apr 05 01:54:45 UTC 2026","10722","UI Test Automation Suite","Navigation Tests","com.saucedemo.tests.NavigationTest","com.saucedemo.tests.NavigationTest","testLogoutMenuLink","testLogoutMenuLink","Verify logout menu link works"
"passed","Sun Apr 05 01:56:01 UTC 2026","Sun Apr 05 01:56:01 UTC 2026","230","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testAddToCartFromProductDetails","testAddToCartFromProductDetails","Verify add to cart from product details page"
"passed","Sun Apr 05 01:55:28 UTC 2026","Sun Apr 05 01:55:28 UTC 2026","116","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testProductNameClickable","testProductNameClickable","Verify product name is clickable"
"passed","Sun Apr 05 01:55:19 UTC 2026","Sun Apr 05 01:55:19 UTC 2026","23","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testAllAddToCartButtonsDisplayed","testAllAddToCartButtonsDisplayed","Verify all add to cart buttons are displayed"
"failed","Sun Apr 05 01:53:44 UTC 2026","Sun Apr 05 01:53:54 UTC 2026","10330","UI Test Automation Suite","Sorting Tests","com.saucedemo.tests.SortingTest","com.saucedemo.tests.SortingTest","testSortProductsZtoA","testSortProductsZtoA","Verify products can be sorted Z to A"
"failed","Sun Apr 05 01:53:32 UTC 2026","Sun Apr 05 01:53:43 UTC 2026","10303","UI Test Automation Suite","Sorting Tests","com.saucedemo.tests.SortingTest","com.saucedemo.tests.SortingTest","testSortProductsAtoZ","testSortProductsAtoZ","Verify products can be sorted A to Z"
"passed","Sun Apr 05 01:55:15 UTC 2026","Sun Apr 05 01:55:15 UTC 2026","17","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testAllProductImagesDisplayed","testAllProductImagesDisplayed","Verify all product images are displayed"
"passed","Sun Apr 05 01:52:05 UTC 2026","Sun Apr 05 01:52:07 UTC 2026","1049","UI Test Automation Suite","Login Tests","com.saucedemo.tests.LoginPageTest","com.saucedemo.tests.LoginPageTest","testLoginWithInvalidUsername","testLoginWithInvalidUsername","Verify login fails with invalid username"
"failed","Sun Apr 05 01:52:14 UTC 2026","Sun Apr 05 01:52:14 UTC 2026","295","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductsPageTest","com.saucedemo.tests.ProductsPageTest","testAddMultipleProductsToCart","testAddMultipleProductsToCart","Verify adding multiple products to cart"
"failed","Sun Apr 05 01:55:40 UTC 2026","Sun Apr 05 01:55:50 UTC 2026","10311","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testPeekLinkInFooter","testPeekLinkInFooter","Verify peek link in footer"
"passed","Sun Apr 05 01:55:55 UTC 2026","Sun Apr 05 01:55:55 UTC 2026","125","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testAddSameProductMultipleTimes","testAddSameProductMultipleTimes","Verify adding same product multiple times"
"failed","Sun Apr 05 01:55:29 UTC 2026","Sun Apr 05 01:55:39 UTC 2026","10246","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testCopyrightTextContainsYear","testCopyrightTextContainsYear","Verify copyright text contains correct year"
"passed","Sun Apr 05 01:52:22 UTC 2026","Sun Apr 05 01:52:22 UTC 2026","22","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductDetailsPageTest","com.saucedemo.tests.ProductDetailsPageTest","testAddToCartButtonIsDisplayed","testAddToCartButtonIsDisplayed","Verify add to cart button is displayed"
"passed","Sun Apr 05 01:55:07 UTC 2026","Sun Apr 05 01:55:08 UTC 2026","941","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testSpecialCharactersInUsername","testSpecialCharactersInUsername","Verify special characters in username"
"passed","Sun Apr 05 01:52:18 UTC 2026","Sun Apr 05 01:52:18 UTC 2026","41","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductDetailsPageTest","com.saucedemo.tests.ProductDetailsPageTest","testProductNameIsDisplayed","testProductNameIsDisplayed","Verify product name is displayed"
"failed","Sun Apr 05 01:54:19 UTC 2026","Sun Apr 05 01:54:29 UTC 2026","10347","UI Test Automation Suite","Sorting Tests","com.saucedemo.tests.SortingTest","com.saucedemo.tests.SortingTest","testSortingPersistsAfterAddingToCart","testSortingPersistsAfterAddingToCart","Verify sorting persists after adding item to cart"
"passed","Sun Apr 05 01:52:08 UTC 2026","Sun Apr 05 01:52:09 UTC 2026","904","UI Test Automation Suite","Login Tests","com.saucedemo.tests.LoginPageTest","com.saucedemo.tests.LoginPageTest","testLoginWithEmptyCredentials","testLoginWithEmptyCredentials","Verify login fails with empty credentials"
"passed","Sun Apr 05 01:55:10 UTC 2026","Sun Apr 05 01:55:12 UTC 2026","1731","UI Test Automation Suite","Security Tests","com.saucedemo.tests.SecurityTest","com.saucedemo.tests.SecurityTest","testVeryLongPassword","testVeryLongPassword","Verify very long password"
"failed","Sun Apr 05 01:54:47 UTC 2026","Sun Apr 05 01:54:58 UTC 2026","10652","UI Test Automation Suite","Navigation Tests","com.saucedemo.tests.NavigationTest","com.saucedemo.tests.NavigationTest","testMenuClosesWithXButton","testMenuClosesWithXButton","Verify menu closes with X button"
"passed","Sun Apr 05 01:55:00 UTC 2026","Sun Apr 05 01:55:00 UTC 2026","32","UI Test Automation Suite","Navigation Tests","com.saucedemo.tests.NavigationTest","com.saucedemo.tests.NavigationTest","testTwitterLinkExists","testTwitterLinkExists","Verify Twitter link exists in footer"
"passed","Sun Apr 05 01:56:03 UTC 2026","Sun Apr 05 01:56:03 UTC 2026","122","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testRapidClickingAddToCart","testRapidClickingAddToCart","Verify rapid clicking add to cart button"
"passed","Sun Apr 05 01:52:45 UTC 2026","Sun Apr 05 01:52:45 UTC 2026","372","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CheckoutPageTest","com.saucedemo.tests.CheckoutPageTest","testCheckoutWithEmptyFirstName","testCheckoutWithEmptyFirstName","Verify checkout fails with empty first name"
"passed","Sun Apr 05 01:52:12 UTC 2026","Sun Apr 05 01:52:12 UTC 2026","24","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductsPageTest","com.saucedemo.tests.ProductsPageTest","testProductsAreListed","testProductsAreListed","Verify products are listed on the page"
"passed","Sun Apr 05 01:55:20 UTC 2026","Sun Apr 05 01:55:20 UTC 2026","22","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testProductCountMatchesExpected","testProductCountMatchesExpected","Verify product count matches expected"
"passed","Sun Apr 05 01:55:59 UTC 2026","Sun Apr 05 01:56:00 UTC 2026","235","UI Test Automation Suite","Edge Case Tests","com.saucedemo.tests.EdgeCaseTest","com.saucedemo.tests.EdgeCaseTest","testProductDetailsBackButton","testProductDetailsBackButton","Verify product details back button"
"passed","Sun Apr 05 01:54:46 UTC 2026","Sun Apr 05 01:54:46 UTC 2026","347","UI Test Automation Suite","Navigation Tests","com.saucedemo.tests.NavigationTest","com.saucedemo.tests.NavigationTest","testResetAppStateMenuLink","testResetAppStateMenuLink","Verify reset app state menu link exists"
"passed","Sun Apr 05 01:52:11 UTC 2026","Sun Apr 05 01:52:11 UTC 2026","43","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductsPageTest","com.saucedemo.tests.ProductsPageTest","testProductsPageDisplay","testProductsPageDisplay","Verify products page is displayed after login"
"passed","Sun Apr 05 01:51:13 UTC 2026","Sun Apr 05 01:51:19 UTC 2026","6208","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.PerformanceGlitchUserTest","com.saucedemo.tests.user.PerformanceGlitchUserTest","testPerformanceGlitchUserAddToCart","testPerformanceGlitchUserAddToCart","Verify performance glitch user can add products to cart"
"failed","Sun Apr 05 01:53:21 UTC 2026","Sun Apr 05 01:53:31 UTC 2026","10190","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CheckoutPageTest","com.saucedemo.tests.CheckoutPageTest","testCheckoutWithMultipleProducts","testCheckoutWithMultipleProducts","Verify checkout with multiple products"
"passed","Sun Apr 05 01:55:18 UTC 2026","Sun Apr 05 01:55:18 UTC 2026","27","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testAllProductPricesDisplayed","testAllProductPricesDisplayed","Verify all product prices are displayed"
"failed","Sun Apr 05 01:54:07 UTC 2026","Sun Apr 05 01:54:17 UTC 2026","10339","UI Test Automation Suite","Sorting Tests","com.saucedemo.tests.SortingTest","com.saucedemo.tests.SortingTest","testSortProductsPriceHighToLow","testSortProductsPriceHighToLow","Verify products can be sorted by price high to low"
"passed","Sun Apr 05 01:50:33 UTC 2026","Sun Apr 05 01:50:39 UTC 2026","5619","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.StandardUserTest","com.saucedemo.tests.user.StandardUserTest","testStandardUserLogin","testStandardUserLogin","Verify standard user can login successfully"
"passed","Sun Apr 05 01:55:26 UTC 2026","Sun Apr 05 01:55:27 UTC 2026","111","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testProductImageClickable","testProductImageClickable","Verify product image is clickable"
"passed","Sun Apr 05 01:54:31 UTC 2026","Sun Apr 05 01:54:32 UTC 2026","439","UI Test Automation Suite","Navigation Tests","com.saucedemo.tests.NavigationTest","com.saucedemo.tests.NavigationTest","testAllItemsMenuLink","testAllItemsMenuLink","Verify all items menu link works"
"passed","Sun Apr 05 01:52:26 UTC 2026","Sun Apr 05 01:52:27 UTC 2026","120","UI Test Automation Suite","Cart and Checkout Tests","com.saucedemo.tests.CartPageTest","com.saucedemo.tests.CartPageTest","testEmptyCart","testEmptyCart","Verify cart is empty when no products added"
"passed","Sun Apr 05 01:52:13 UTC 2026","Sun Apr 05 01:52:13 UTC 2026","125","UI Test Automation Suite","Products Tests","com.saucedemo.tests.ProductsPageTest","com.saucedemo.tests.ProductsPageTest","testAddProductToCart","testAddProductToCart","Verify adding product to cart"
"passed","Sun Apr 05 01:51:50 UTC 2026","Sun Apr 05 01:51:51 UTC 2026","1037","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.VisualUserTest","com.saucedemo.tests.user.VisualUserTest","testVisualUserLogin","testVisualUserLogin","Verify visual user can login"
"passed","Sun Apr 05 01:52:09 UTC 2026","Sun Apr 05 01:52:10 UTC 2026","1003","UI Test Automation Suite","Login Tests","com.saucedemo.tests.LoginPageTest","com.saucedemo.tests.LoginPageTest","testLockedOutUser","testLockedOutUser","Verify locked out user cannot login"
"failed","Sun Apr 05 01:51:39 UTC 2026","Sun Apr 05 01:51:50 UTC 2026","11555","UI Test Automation Suite","User-Specific Tests","com.saucedemo.tests.user.ErrorUserTest","com.saucedemo.tests.user.ErrorUserTest","testErrorUserCheckout","testErrorUserCheckout","Verify error user experiences issues during checkout"
"passed","Sun Apr 05 01:55:23 UTC 2026","Sun Apr 05 01:55:23 UTC 2026","33","UI Test Automation Suite","UI Validation Tests","com.saucedemo.tests.UIValidationTest","com.saucedemo.tests.UIValidationTest","testFooterTextDisplayed","testFooterTextDisplayed","Verify footer text is displayed"
